Experiment 🧪,Model 🤗,Prefill (s),Per Token (s),Decode (tokens/s),Energy (tokens/kWh),Memory (MB),Backend 🏭,Precision 📥,Quantization 🗜️,Attention 👁️,Kernel ⚛️,Architecture 🏛️,End-to-End (s),Open LLM Score (%),Params (B)
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-1.3B,0.055,0.0234182720184326,42.489,1185499.251,1117.181,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,1.535,5.33,1
4bit-awq-gemv-eager,EleutherAI/gpt-neo-1.3B,0.084,0.0193252325057983,51.565,1083262.449,1082.823,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,1.305,5.33,1
float16-eager,EleutherAI/gpt-neo-1.3B,0.043,0.0191880159378051,51.922,1004584.983,2877.809,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,1.254,5.33,1
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-1.3B,0.056,0.0187702236175537,53.02,1152852.838,1119.937,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.243,5.33,1
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-1.3B,0.586,0.0186752319335937,53.331,1130416.094,1083.495,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.767,5.33,1
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-1.3B,0.053,0.0184407682418823,53.947,1166073.447,1117.181,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,1.221,5.33,1
bfloat16-eager,EleutherAI/gpt-neo-1.3B,0.248,0.018454511642456,54.042,1047720.803,2877.809,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,1.413,5.33,1
bfloat16-eager,EleutherAI/gpt-neo-1.3B,0.262,0.0182896165847778,54.456,1055151.121,2877.809,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,1.419,5.33,1
float16-eager,EleutherAI/gpt-neo-1.3B,0.045,0.0182531194686889,54.553,1061028.734,2877.809,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,1.202,5.33,1
4bit-awq-gemv-eager,EleutherAI/gpt-neo-1.3B,0.083,0.0182045593261718,54.643,1139012.163,1082.823,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoForCausalLM,1.235,5.33,1
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neo-1.3B,0.054,0.0183211364746093,54.703,1216471.852,1119.937,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.211,5.33,1
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neo-1.3B,0.537,0.0173189601898193,57.454,1143304.883,1083.494,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.633,5.33,1
8bit-bnb-eager,stabilityai/stablelm-2-1_6b,0.088,0.0872806396484375,11.434,265423.187,2216.087,pytorch,float16,BnB.8bit,Eager,No Kernel,StableLmForCausalLM,5.603,5.22,1
8bit-bnb-sdpa,stabilityai/stablelm-2-1_6b,0.083,0.0828913917541503,12.037,280640.444,2219.49,pytorch,float16,BnB.8bit,SDPA,No Kernel,StableLmForCausalLM,5.316,5.22,1
4bit-bnb-eager,stabilityai/stablelm-2-1_6b,0.189,0.0432543678283691,23.022,505278.791,1681.563,pytorch,float16,BnB.4bit,Eager,No Kernel,StableLmForCausalLM,2.923,5.22,1
4bit-bnb-sdpa,stabilityai/stablelm-2-1_6b,0.184,0.040119327545166,24.802,548183.986,1681.432,pytorch,float16,BnB.4bit,SDPA,No Kernel,StableLmForCausalLM,2.721,5.22,1
float32-sdpa,stabilityai/stablelm-2-1_6b,0.229,0.0282199039459228,35.334,676768.384,6805.128,pytorch,float32,Unquantized,SDPA,No Kernel,StableLmForCausalLM,2.012,5.22,1
float32-eager,stabilityai/stablelm-2-1_6b,0.224,0.0272012958526611,36.691,703294.311,6805.128,pytorch,float32,Unquantized,Eager,No Kernel,StableLmForCausalLM,1.943,5.22,1
float16-eager,stabilityai/stablelm-2-1_6b,0.038,0.0234534082412719,42.505,828002.342,3408.34,pytorch,float16,Unquantized,Eager,No Kernel,StableLmForCausalLM,1.52,5.22,1
bfloat16-eager,stabilityai/stablelm-2-1_6b,0.26,0.0229268312454223,43.464,865134.555,3408.34,pytorch,bfloat16,Unquantized,Eager,No Kernel,StableLmForCausalLM,1.709,5.22,1
4bit-gptq-exllama-v1-eager,stabilityai/stablelm-2-1_6b,0.048,0.0222150239944458,45.002,997154.528,1592.856,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,StableLmForCausalLM,1.451,5.22,1
4bit-gptq-exllama-v2-eager,stabilityai/stablelm-2-1_6b,0.048,0.0216378564834594,46.079,1004434.291,1592.856,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,StableLmForCausalLM,1.416,5.22,1
bfloat16-sdpa,stabilityai/stablelm-2-1_6b,0.261,0.0208205432891845,47.94,936459.106,3408.34,pytorch,bfloat16,Unquantized,SDPA,No Kernel,StableLmForCausalLM,1.575,5.22,1
float16-sdpa,stabilityai/stablelm-2-1_6b,0.033,0.020317135810852,48.982,950386.78,3408.34,pytorch,float16,Unquantized,SDPA,No Kernel,StableLmForCausalLM,1.319,5.22,1
4bit-gptq-exllama-v1-sdpa,stabilityai/stablelm-2-1_6b,0.042,0.018102463722229,55.025,1178178.87,1589.166,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,StableLmForCausalLM,1.189,5.22,1
4bit-gptq-exllama-v2-sdpa,stabilityai/stablelm-2-1_6b,0.042,0.0175484800338745,56.521,1215155.958,1589.166,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,StableLmForCausalLM,1.156,5.22,1
8bit-bnb-eager,Qwen/Qwen1.5-0.5B,0.095,0.0914664649963379,10.909,254181.247,1096.745,pytorch,float16,BnB.8bit,Eager,No Kernel,Qwen2ForCausalLM,5.869,5.14,0
8bit-bnb-eager,Qwen/Qwen1.5-0.5B,0.093,0.0900450859069824,11.075,256183.444,1096.743,pytorch,float16,BnB.8bit,Eager,No Kernel,Qwen2ForCausalLM,5.783,5.14,0
8bit-bnb-sdpa,Qwen/Qwen1.5-0.5B,0.091,0.0883030242919921,11.296,264373.739,1096.745,pytorch,float16,BnB.8bit,SDPA,No Kernel,Qwen2ForCausalLM,5.666,5.14,0
8bit-bnb-sdpa,Qwen/Qwen1.5-0.5B,0.089,0.086175666809082,11.572,265084.606,1096.743,pytorch,float16,BnB.8bit,SDPA,No Kernel,Qwen2ForCausalLM,5.533,5.14,0
4bit-bnb-eager,Qwen/Qwen1.5-0.5B,0.063,0.0440995826721191,22.584,521160.664,957.78,pytorch,float16,BnB.4bit,Eager,No Kernel,Qwen2ForCausalLM,2.844,5.14,0
4bit-bnb-eager,Qwen/Qwen1.5-0.5B,0.062,0.043079137802124,23.141,515509.505,957.778,pytorch,float16,BnB.4bit,Eager,No Kernel,Qwen2ForCausalLM,2.782,5.14,0
4bit-bnb-sdpa,Qwen/Qwen1.5-0.5B,0.059,0.0407999687194824,24.427,559434.113,957.78,pytorch,float16,BnB.4bit,SDPA,No Kernel,Qwen2ForCausalLM,2.637,5.14,0
4bit-bnb-sdpa,Qwen/Qwen1.5-0.5B,0.059,0.0397188472747802,25.076,561774.128,957.778,pytorch,float16,BnB.4bit,SDPA,No Kernel,Qwen2ForCausalLM,2.568,5.14,0
4bit-awq-gemm-eager,Qwen/Qwen1.5-0.5B,0.036,0.0325723209381103,30.616,699166.769,942.613,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,Qwen2ForCausalLM,2.092,5.14,0
4bit-awq-gemm-eager,Qwen/Qwen1.5-0.5B,0.036,0.0323503837585449,30.892,702315.865,942.611,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,Qwen2ForCausalLM,2.075,5.14,0
4bit-awq-gemm-sdpa,Qwen/Qwen1.5-0.5B,0.033,0.0296468162536621,33.579,762322.768,942.613,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,Qwen2ForCausalLM,1.908,5.14,0
4bit-awq-gemm-sdpa,Qwen/Qwen1.5-0.5B,0.033,0.0293687191009521,34.03,784949.025,942.611,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,Qwen2ForCausalLM,1.883,5.14,0
4bit-gptq-exllama-v2-eager,Qwen/Qwen1.5-0.5B,0.039,0.031614912033081,34.641,947599.339,949.241,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,Qwen2ForCausalLM,2.043,5.14,0
4bit-gptq-exllama-v1-sdpa,Qwen/Qwen1.5-0.5B,0.035,0.0278646717071533,35.82,1113092.97,949.241,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,Qwen2ForCausalLM,1.788,5.14,0
4bit-awq-gemv-eager,Qwen/Qwen1.5-0.5B,0.034,0.0253793277740478,39.25,883137.934,942.736,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,Qwen2ForCausalLM,1.637,5.14,0
float16-eager,Qwen/Qwen1.5-0.5B,0.029,0.0250126237869262,39.831,873777.994,1426.277,pytorch,float16,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.606,5.14,0
4bit-awq-gemv-eager,Qwen/Qwen1.5-0.5B,0.035,0.0243290719985961,40.892,922254.57,942.734,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,Qwen2ForCausalLM,1.574,5.14,0
bfloat16-eager,Qwen/Qwen1.5-0.5B,0.086,0.0243095836639404,40.951,904291.026,1426.277,pytorch,bfloat16,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.622,5.14,0
4bit-gptq-exllama-v1-eager,Qwen/Qwen1.5-0.5B,0.031,0.0239252319335937,40.96,866934.542,949.241,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,Qwen2ForCausalLM,1.546,5.14,0
4bit-awq-exllama-v1-eager,Qwen/Qwen1.5-0.5B,0.165,0.024207215309143,41.139,927732.435,942.613,pytorch,float16,AWQ.4bit,Eager,No Kernel,Qwen2ForCausalLM,1.696,5.14,0
4bit-awq-exllama-v2-eager,Qwen/Qwen1.5-0.5B,0.031,0.0241074237823486,41.27,928168.766,949.102,pytorch,float16,AWQ.4bit,Eager,No Kernel,Qwen2ForCausalLM,1.557,5.14,0
bfloat16-eager,Qwen/Qwen1.5-0.5B,0.09,0.0238010396957397,41.937,915376.864,1426.275,pytorch,bfloat16,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.594,5.14,0
4bit-gptq-exllama-v2-eager,Qwen/Qwen1.5-0.5B,0.031,0.0237344636917114,41.967,957551.638,949.241,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,Qwen2ForCausalLM,1.53,5.14,0
4bit-gptq-exllama-v1-eager,Qwen/Qwen1.5-0.5B,0.03,0.0236465282440185,42.112,955226.497,949.241,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,Qwen2ForCausalLM,1.525,5.14,0
float16-eager,Qwen/Qwen1.5-0.5B,0.027,0.0236368799209594,42.379,921393.919,1426.275,pytorch,float16,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.525,5.14,0
4bit-awq-exllama-v2-eager,Qwen/Qwen1.5-0.5B,0.029,0.0234062719345092,42.63,956596.77,949.1,pytorch,float16,AWQ.4bit,Eager,No Kernel,Qwen2ForCausalLM,1.504,5.14,0
float32-eager,Qwen/Qwen1.5-0.5B,0.058,0.0231176805496215,43.051,913669.557,2552.89,pytorch,float32,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.521,5.14,0
4bit-awq-exllama-v1-eager,Qwen/Qwen1.5-0.5B,0.139,0.0230548152923584,43.099,973182.408,942.611,pytorch,float16,AWQ.4bit,Eager,No Kernel,Qwen2ForCausalLM,1.599,5.14,0
bfloat16-sdpa,Qwen/Qwen1.5-0.5B,0.084,0.0229567995071411,43.61,983741.676,1426.277,pytorch,bfloat16,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.531,5.14,0
float32-eager,Qwen/Qwen1.5-0.5B,0.061,0.0226065282821655,44.191,923266.525,2552.888,pytorch,float32,Unquantized,Eager,No Kernel,Qwen2ForCausalLM,1.492,5.14,0
float16-sdpa,Qwen/Qwen1.5-0.5B,0.025,0.0224308319091796,44.661,1000792.727,1426.277,pytorch,float16,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.436,5.14,0
bfloat16-sdpa,Qwen/Qwen1.5-0.5B,0.088,0.0222942237854003,44.861,968922.978,1426.275,pytorch,bfloat16,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.496,5.14,0
4bit-awq-gemv-sdpa,Qwen/Qwen1.5-0.5B,0.032,0.0219119043350219,45.403,1017775.308,942.736,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,Qwen2ForCausalLM,1.418,5.14,0
float16-sdpa,Qwen/Qwen1.5-0.5B,0.024,0.0210516633987426,47.472,1001088.832,1426.275,pytorch,float16,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.351,5.14,0
float32-sdpa,Qwen/Qwen1.5-0.5B,0.055,0.0209839038848876,47.593,1027683.607,2552.89,pytorch,float32,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.379,5.14,0
4bit-awq-exllama-v2-sdpa,Qwen/Qwen1.5-0.5B,0.027,0.0208773441314697,47.701,1082080.858,949.102,pytorch,float16,AWQ.4bit,SDPA,No Kernel,Qwen2ForCausalLM,1.349,5.14,0
4bit-awq-exllama-v2-sdpa,Qwen/Qwen1.5-0.5B,0.026,0.0209115676879882,47.835,1081606.035,949.1,pytorch,float16,AWQ.4bit,SDPA,No Kernel,Qwen2ForCausalLM,1.345,5.14,0
4bit-awq-gemv-sdpa,Qwen/Qwen1.5-0.5B,0.032,0.0207668161392211,47.901,1062522.886,942.734,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,Qwen2ForCausalLM,1.343,5.14,0
4bit-gptq-exllama-v2-sdpa,Qwen/Qwen1.5-0.5B,0.027,0.020205807685852,48.305,1112379.609,949.241,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,Qwen2ForCausalLM,1.306,5.14,0
4bit-awq-exllama-v1-sdpa,Qwen/Qwen1.5-0.5B,0.163,0.0203280639648437,48.962,1085417.825,942.613,pytorch,float16,AWQ.4bit,SDPA,No Kernel,Qwen2ForCausalLM,1.45,5.14,0
float32-sdpa,Qwen/Qwen1.5-0.5B,0.058,0.0204032154083251,49.018,1001478.596,2552.888,pytorch,float32,Unquantized,SDPA,No Kernel,Qwen2ForCausalLM,1.348,5.14,0
4bit-gptq-exllama-v2-sdpa,Qwen/Qwen1.5-0.5B,0.027,0.0202194881439208,49.26,1110696.923,949.241,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,Qwen2ForCausalLM,1.305,5.14,0
4bit-awq-exllama-v1-sdpa,Qwen/Qwen1.5-0.5B,0.136,0.0200497112274169,49.63,1103946.18,942.611,pytorch,float16,AWQ.4bit,SDPA,No Kernel,Qwen2ForCausalLM,1.404,5.14,0
4bit-gptq-exllama-v1-sdpa,Qwen/Qwen1.5-0.5B,0.026,0.0199108638763427,50.017,1116120.165,949.241,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,Qwen2ForCausalLM,1.284,5.14,0
8bit-bnb-eager,EleutherAI/pythia-410m,0.062,0.0605182075500488,16.488,382291.281,748.24,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,3.885,5.11,0
8bit-bnb-eager,EleutherAI/pythia-410m,0.062,0.0598653583526611,16.683,379879.498,748.24,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,3.837,5.11,0
8bit-bnb-sdpa,EleutherAI/pythia-410m,0.057,0.0562174072265625,17.759,408364.681,751.398,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,3.602,5.11,0
8bit-bnb-sdpa,EleutherAI/pythia-410m,0.056,0.05600239944458,17.815,417227.923,751.398,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,3.591,5.11,0
4bit-bnb-eager,EleutherAI/pythia-410m,0.061,0.0355351829528808,28.057,653353.684,611.074,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,2.306,5.11,0
4bit-bnb-eager,EleutherAI/pythia-410m,0.062,0.035071455001831,28.481,632225.365,611.074,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,2.274,5.11,0
4bit-bnb-sdpa,EleutherAI/pythia-410m,0.05,0.030900239944458,32.316,721558.756,611.074,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,2.0,5.11,0
4bit-bnb-sdpa,EleutherAI/pythia-410m,0.049,0.0302246408462524,32.99,754127.956,611.074,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.96,5.11,0
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-410m,0.033,0.0285979681015014,34.799,810403.917,605.086,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,1.842,5.11,0
4bit-awq-gemm-eager,EleutherAI/pythia-410m,0.036,0.0276139192581176,36.077,829373.555,597.192,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,1.785,5.11,0
4bit-awq-gemm-eager,EleutherAI/pythia-410m,0.036,0.0270994081497192,36.699,842316.856,597.192,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,1.752,5.11,0
4bit-awq-gemv-eager,EleutherAI/pythia-410m,0.034,0.0235084953308105,42.412,977574.123,597.192,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,1.522,5.11,0
4bit-awq-gemm-sdpa,EleutherAI/pythia-410m,0.028,0.0229916791915893,43.143,1003010.016,597.192,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,1.488,5.11,0
4bit-awq-exllama-v1-eager,EleutherAI/pythia-410m,0.16,0.0228908157348632,43.505,1005162.371,597.29,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.609,5.11,0
4bit-awq-exllama-v2-eager,EleutherAI/pythia-410m,0.027,0.0228796319961547,43.518,991911.727,607.711,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.474,5.11,0
4bit-awq-gemv-eager,EleutherAI/pythia-410m,0.034,0.0226974878311157,43.814,1004029.714,597.192,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,1.47,5.11,0
4bit-awq-gemm-sdpa,EleutherAI/pythia-410m,0.027,0.0226585607528686,43.921,995225.289,597.192,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,1.462,5.11,0
4bit-awq-exllama-v2-eager,EleutherAI/pythia-410m,0.026,0.0224817123413085,44.507,1023179.132,607.711,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.449,5.11,0
float16-eager,EleutherAI/pythia-410m,0.024,0.022151216506958,45.095,1005144.966,1032.767,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.424,5.11,0
4bit-awq-exllama-v1-eager,EleutherAI/pythia-410m,0.134,0.0216650400161743,45.869,1057280.893,597.29,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.504,5.11,0
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-410m,0.026,0.0216315517425537,46.056,823438.812,605.086,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,1.394,5.11,0
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-410m,0.026,0.021511360168457,46.265,1086555.728,605.086,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,1.389,5.11,0
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-410m,0.026,0.0213770236968994,46.48,1102363.869,605.086,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,1.38,5.11,0
float16-eager,EleutherAI/pythia-410m,0.024,0.0213808641433715,46.813,1052198.519,1032.767,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.374,5.11,0
bfloat16-eager,EleutherAI/pythia-410m,0.07,0.0209970083236694,47.359,1050161.733,1032.767,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.386,5.11,0
bfloat16-eager,EleutherAI/pythia-410m,0.067,0.0207482719421386,48.053,1076781.426,1032.767,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.378,5.11,0
float32-eager,EleutherAI/pythia-410m,0.047,0.0204128484725952,49.022,1059893.278,1895.8,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.339,5.11,0
float32-eager,EleutherAI/pythia-410m,0.048,0.0195303039550781,51.043,1069131.958,1895.8,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,1.281,5.11,0
bfloat16-sdpa,EleutherAI/pythia-410m,0.064,0.0190678396224975,52.775,1225475.89,1033.282,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,1.26,5.11,0
4bit-awq-gemv-sdpa,EleutherAI/pythia-410m,0.027,0.018392671585083,54.089,1231103.069,597.192,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,1.191,5.11,0
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-410m,0.021,0.0184550561904907,54.207,1279586.975,607.711,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.185,5.11,0
4bit-awq-gemv-sdpa,EleutherAI/pythia-410m,0.027,0.018167872428894,54.645,1252413.87,597.192,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,1.18,5.11,0
bfloat16-sdpa,EleutherAI/pythia-410m,0.066,0.0180879354476928,55.391,1220021.048,1033.282,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,1.209,5.11,0
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-410m,0.021,0.0177951364517211,55.949,1285577.559,607.711,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.147,5.11,0
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-410m,0.156,0.0177704639434814,55.983,1272619.173,597.29,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.281,5.11,0
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-410m,0.128,0.017292176246643,57.552,1286215.338,597.29,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.216,5.11,0
float16-sdpa,EleutherAI/pythia-410m,0.018,0.0172482566833496,57.737,1284613.406,1033.282,pytorch,float16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,1.108,5.11,0
float16-sdpa,EleutherAI/pythia-410m,0.018,0.0168390560150146,59.688,1322654.729,1033.282,pytorch,float16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,1.079,5.11,0
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-410m,0.02,0.0166222562789917,59.88,1355644.542,605.086,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,1.073,5.11,0
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-410m,0.02,0.0166074075698852,59.936,1374487.524,605.086,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,1.069,5.11,0
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-410m,0.02,0.0163043041229248,60.822,1388338.217,605.086,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,1.053,5.11,0
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-410m,0.02,0.016319727897644,61.034,1420167.748,605.086,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,1.051,5.11,0
float32-sdpa,EleutherAI/pythia-410m,0.041,0.0150576963424682,66.023,1379138.813,1895.8,pytorch,float32,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.993,5.11,0
float32-sdpa,EleutherAI/pythia-410m,0.041,0.0147310400009155,67.457,1372814.361,1895.8,pytorch,float32,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.974,5.11,0
4bit-bnb-eager,tiiuae/falcon-7b,0.989,0.0881601905822754,11.298,222190.037,4927.108,pytorch,float16,BnB.4bit,Eager,No Kernel,FalconForCausalLM,6.56,5.1,7
8bit-bnb-eager,tiiuae/falcon-7b,0.11,0.0792101783752441,12.583,266045.466,7312.01,pytorch,float16,BnB.8bit,Eager,No Kernel,FalconForCausalLM,5.096,5.1,7
bfloat16-eager,tiiuae/falcon-7b,1.293,0.0713974876403808,13.992,269797.772,13944.439,pytorch,bfloat16,Unquantized,Eager,No Kernel,FalconForCausalLM,5.797,5.1,7
float16-eager,tiiuae/falcon-7b,0.178,0.0713510589599609,14.001,269885.067,13944.439,pytorch,float16,Unquantized,Eager,No Kernel,FalconForCausalLM,4.677,5.1,7
8bit-bnb-eager,EleutherAI/gpt-neo-125m,0.04,0.0385128002166748,25.859,610610.009,261.883,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,2.473,4.38,0
8bit-bnb-eager,EleutherAI/gpt-neo-125m,0.039,0.0378087520599365,26.416,603144.732,261.881,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,2.424,4.38,0
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-125m,0.024,0.0215066556930542,46.249,979108.633,221.272,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,1.385,4.38,0
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-125m,0.024,0.0215082721710205,46.268,978901.092,221.272,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,1.386,4.38,0
4bit-bnb-eager,EleutherAI/gpt-neo-125m,0.027,0.0187031364440917,53.161,1240346.82,224.298,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.211,4.38,0
4bit-bnb-eager,EleutherAI/gpt-neo-125m,0.026,0.0181715202331542,54.829,1243905.748,224.296,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,1.176,4.38,0
4bit-awq-gemm-eager,EleutherAI/gpt-neo-125m,0.015,0.0133409757614135,74.71,1723438.561,220.755,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,0.858,4.38,0
4bit-awq-gemm-eager,EleutherAI/gpt-neo-125m,0.015,0.0132474083900451,75.205,1731213.515,220.753,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,0.855,4.38,0
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-125m,0.016,0.0124355516433715,79.919,2424832.627,225.806,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,0.804,4.38,0
